model,MAE,RMSE,MAPE,sMAPE,topic_id
LSTM,3.2859063356220077,4.731366600484921,8196878.574590802,129.248529199896,5
Naive,1.5,1.8027756377319946,54.58333333333334,56.42857142857143,6
MA(4),1.75,2.1213203435596424,53.43750000000001,68.52480852480852,6
"ARIMA(1,1,1)",1.994127336093856,2.491301832871667,52.26836491192225,81.33493564242976,6
"SARIMA(1,1,1)(1,0,1,52)",2.106101485048176,2.6059007260298594,56.39625234151564,89.43760189039425,6
Prophet,3.368166335517829,3.737385934212027,113.4534423122794,200.0,6
XGBoost-lag8,2.358553735539317,2.8358302911389135,69.369749451677,116.63465197719502,6
LSTM,2.6156904673549275,2.9631484507750345,88.5602914886705,163.1341916015552,6
Naive,1.5,1.5811388300841898,50000062.5,100.0,7
MA(4),1.0,1.5811388300841898,25000018.75,80.0,7
"ARIMA(1,1,1)",1.1719301428997937,1.7344774594845316,13484333.258482944,110.3142416408375,7
"SARIMA(1,1,1)(1,0,1,52)",1.2445446966761797,1.8181316594156567,9141284.020584581,126.47858118095074,7
Prophet,1.8657458965992657,2.3785366071192615,9815735.925869385,200.0,7
XGBoost-lag8,1.3187999594956636,2.0134654790152653,6350177.733210195,143.63750604681064,7
LSTM,1.0625423231481066,1.739790895001546,13065751.395651937,97.75196247984384,7
Naive,0.125,0.3535533905932738,12.5,25.0,8
MA(4),0.125,0.3535533905932738,12.5,25.0,8
"ARIMA(1,1,1)",0.17566017757189903,0.3349307059271309,5939989.659366491,196.73260478537435,8
"SARIMA(1,1,1)(1,0,1,52)",0.1963270238360837,0.33557142209496676,8207042.853496984,196.04279135742883,8
Prophet,0.43450488383548697,0.5587846782246203,26673768.14681741,200.0,8
XGBoost-lag8,0.18949999008327723,0.33930596767478777,7328885.307617765,196.71543870726623,8
LSTM,0.15427106690851078,0.327727850068672,4047380.527804246,170.88751516083255,8
Naive,1.5,2.23606797749979,50.0,100.0,9
MA(4),1.5,1.7320508075688772,100000012.5,116.66666666666666,9
"ARIMA(1,1,1)",1.5077419413624358,1.7662372250695468,45981934.90963207,150.43032223043284,9
"SARIMA(1,1,1)(1,0,1,52)",1.4793323395071327,1.7206420923434396,46501277.66327621,147.99135565805463,9
Prophet,1.412456800077551,1.7762318564742243,26552924.078390498,161.96504073980543,9
XGBoost-lag8,1.4920638597104698,2.1415829672903848,5069451.604266645,185.36524109764366,9
LSTM,1.3299103129280627,1.894385942853846,14769321.623301145,115.36926451770194,9
Naive,0.5,0.8660254037844386,37.5,75.0,10
MA(4),0.5,0.8660254037844386,37.5,75.0,10
"ARIMA(1,1,1)",0.5166805153212335,0.8306336057205909,4065788.2595271296,192.4655638902871,10
"SARIMA(1,1,1)(1,0,1,52)",0.5352459403650263,0.835911598101826,5768094.584856531,192.94466100650715,10
Prophet,0.6450780686480408,0.6935837975228116,42122992.95513971,145.26160750533225,10
XGBoost-lag8,0.5313628241419792,0.8001791869591801,7840739.615141787,185.9020767276335,10
LSTM,0.5543186608417688,0.7566248491901114,13842986.647183582,177.68907373874262,10
Naive,1.375,1.620185174601965,37500075.0,70.0,11
MA(4),1.1875,1.4142135623730951,34375063.54166667,65.20976353928299,11
"ARIMA(1,1,1)",0.737909347834359,0.8632652121081178,19883070.845907792,56.149211539210576,11
"SARIMA(1,1,1)(1,0,1,52)",0.7782418293735871,0.8858799682966233,17247337.117189113,60.45945496384144,11
Prophet,0.8826697766908043,1.0452762236822533,8445997.730148872,76.24263658880656,11
XGBoost-lag8,0.8582100532948971,1.0358782826700668,18498649.874096677,66.00603645644935,11
LSTM,0.7806850874111921,1.2071607724821403,30681600.650938567,51.21260481306897,11
Naive,0.375,0.7905694150420949,25.0,50.0,12
MA(4),0.75,0.7905694150420949,56250010.9375,164.93506493506493,12
"ARIMA(1,1,1)",0.6046069558487959,0.6985436274361285,34765691.010944605,174.41276594010375,12
"SARIMA(1,1,1)(1,0,1,52)",0.6328777623113245,0.7225410866511791,38131923.03867222,173.36027262923866,12
Prophet,0.5324051661547147,0.8326825332446776,18109296.19029323,187.4112831089756,12
XGBoost-lag8,0.6047750385478139,0.7366368761016154,34113335.864296556,176.49784860801972,12
LSTM,0.5004219810072782,0.7995409302028894,19427506.972749434,132.24094019658912,12
Naive,0.5,0.8660254037844386,37.5,75.0,13
MA(4),0.625,0.7071067811865476,31250021.875,156.66666666666666,13
"ARIMA(1,1,1)",0.5386637514604885,0.784397424463656,9858497.300227862,182.52781949947797,13
"SARIMA(1,1,1)(1,0,1,52)",0.542999405870588,0.77554265222438,11042606.06301295,180.65893039056508,13
Prophet,0.5972958992062904,0.848340480898751,13237467.23436708,188.85745024565756,13
XGBoost-lag8,0.5303391073830426,0.8209450715738712,6775712.971553291,189.9707471254765,13
LSTM,0.6606381161619843,0.9002298577629673,20242227.13242262,186.2936565761227,13
Naive,1.75,2.0615528128088303,87.5,175.0,14
MA(4),1.5625,1.8540496217739157,3125073.4375,152.9059829059829,14
"ARIMA(1,1,1)",1.426425642950155,1.7189989242218975,4155945.472034098,128.88021937522907,14
"SARIMA(1,1,1)(1,0,1,52)",1.5417146234406636,1.8427823744550933,3543396.452930993,147.2889059063017,14
Prophet,1.9190292102920155,2.192813250348224,1992527.4011869794,195.66655591372464,14
XGBoost-lag8,1.4785680174827576,1.7699662905246427,4841914.15459346,136.14535385665712,14
LSTM,1.6369782344652954,1.866217257795396,4850359.437547643,175.11681022786206,14
Naive,1.375,2.1505813167606567,25000021.42857143,55.55555555555556,15
MA(4),1.75,2.3979157616563596,18750037.94642857,78.18945760122232,15
"ARIMA(1,1,1)",2.6864315745577665,3.2771654477802445,3044465.2027543457,170.34887436165815,15
"SARIMA(1,1,1)(1,0,1,52)",2.741194425994202,3.3522462978628513,3925775.08543105,167.4854298324425,15
Prophet,2.6683255663832752,3.2953933719337973,230674.06014401405,172.41804870551937,15
XGBoost-lag8,2.7700530437286943,3.428908656942135,925650.813016051,179.89239145318166,15
LSTM,2.616326493554853,3.1298662000313744,12823083.594074002,168.47795215076525,15
Naive,0.375,0.7905694150420949,25.0,50.0,16
MA(4),0.625,0.7071067811865476,37500015.625,173.33333333333334,16
"ARIMA(1,1,1)",0.4658383834218835,0.7205095642412335,13788712.08387739,187.71895924077577,16
"SARIMA(1,1,1)(1,0,1,52)",0.4709554494655643,0.7222799880688084,14242766.035192724,187.8892126496511,16
Prophet,0.7594306443051144,1.0670847058931618,26230758.437380567,200.0,16
XGBoost-lag8,0.4596013253903948,0.6568147931317763,17427103.6122974,179.58130956328435,16
LSTM,0.5038159761440177,0.7647470622000611,17546277.16883521,163.08422385384762,16
Naive,1.75,1.8027756377319946,125000022.91666666,146.66666666666666,17
MA(4),1.1875,1.5206906325745548,46875022.65625,160.6766917293233,17
"ARIMA(1,1,1)",1.1805879563602208,1.544369334129498,42910007.960827634,163.91832110321783,17
"SARIMA(1,1,1)(1,0,1,52)",1.189517378612769,1.567573412666753,41417306.5606307,166.5306946116242,17
Prophet,1.16234813134764,1.7198683850780685,27309540.779746253,178.60687738480217,17
XGBoost-lag8,1.01073226518929,1.6919507870768233,8392258.66675768,186.9201144471018,17
LSTM,1.2340635969574638,1.810081077779628,27512382.125553854,171.20560841491738,17
Naive,0.5,0.8660254037844386,37.5,75.0,18
MA(4),0.5,0.8660254037844386,37.5,75.0,18
"ARIMA(1,1,1)",0.5737317627014467,0.7389014004773756,18122203.388910864,171.48858569598897,18
"SARIMA(1,1,1)(1,0,1,52)",0.5635181332481127,0.7612151073531187,14748975.805242462,176.69374926478142,18
Prophet,0.6689006167999512,0.7223048910071191,45093462.058683895,143.78641409039068,18
XGBoost-lag8,0.5239583533257246,0.7385613968607053,10293393.972467631,179.89496956911114,18
LSTM,0.5734744194557396,0.7950933949589174,13982191.857248541,159.10075637220032,18
Naive,0.75,1.224744871391589,37.5,75.0,19
MA(4),0.875,1.0,31250028.125,170.00000000000003,19
"ARIMA(1,1,1)",0.7967687408437932,1.1205090267121036,11656692.112360619,187.22896218882994,19
"SARIMA(1,1,1)(1,0,1,52)",0.7915636095057744,1.12164983613723,11002843.152622718,187.45653055999085,19
Prophet,0.8240736072530553,1.2465670093317371,6419596.773384169,197.3672871448007,19
XGBoost-lag8,0.8200147566603846,1.152805671287261,12810641.502876358,189.54729382833878,19
LSTM,0.8312838749064864,1.1680524759544795,13401754.3878469,140.70084163096087,19
