model,MAE,RMSE,MAPE,sMAPE,topic_id
LSTM,0.9637671533547769,1.1903082600166777,9543627.234169127,142.73385467086862,5
Naive,0.125,0.3535533905932738,12500000.0,25.0,6
MA(4),0.5,0.5,6250043.75,83.33333333333333,6
"ARIMA(1,1,1)",0.3145435600216041,0.35445792395651443,9336028.871442836,50.318393903325244,6
"SARIMA(1,1,1)(1,0,1,52)",0.3150965521045016,0.3542375898319857,7702203.9729624335,53.54626731937442,6
Prophet,0.9350519483242744,1.0072519839440504,5781234.306720616,161.64040963252236,6
XGBoost-lag8,0.2527066431939602,0.2903767741730909,5095612.688752264,46.987286045266444,6
LSTM,0.9981123673129747,1.1563067206963153,514671.07417407876,157.9620624417796,6
Naive,0.375,0.7905694150420949,25.0,50.0,7
MA(4),0.5,0.7071067811865476,18750020.3125,184.44444444444446,7
"ARIMA(1,1,1)",0.5930714289926131,0.7021527463047987,32362570.601886824,176.44076550332395,7
"SARIMA(1,1,1)(1,0,1,52)",0.6214287239966242,0.7127685769727141,35761160.17625381,175.64193887379523,7
Prophet,0.686096750810258,0.9635942514903798,25947361.976948526,200.0,7
XGBoost-lag8,0.5285611069994047,0.7283311591197418,31649554.769091308,168.2541957053493,7
LSTM,0.663928821072131,0.9352564840427445,40519137.35340371,149.18392553792597,7
Naive,0.125,0.3535533905932738,12.5,25.0,8
MA(4),0.125,0.3535533905932738,12.5,25.0,8
"ARIMA(1,1,1)",0.1924303140530214,0.3315719461190181,7909372.945871958,195.73283321402863,8
"SARIMA(1,1,1)(1,0,1,52)",0.2000713407591755,0.3299165393489604,8835354.917723395,195.19746336759866,8
Prophet,0.4896802306361948,0.5832402594735461,32561424.46311792,200.0,8
XGBoost-lag8,0.17576310224831104,0.33564878702017387,5922373.5829179175,196.83032958775306,8
LSTM,0.16378304615267253,0.33718338825173155,4587734.687406928,197.3147254995006,8
Naive,0.375,0.6123724356957945,37.5,75.0,9
MA(4),0.5,0.5,31250018.75,150.0,9
"ARIMA(1,1,1)",0.5185385183902438,0.5274205002791895,37047625.46456814,143.45858376609482,9
"SARIMA(1,1,1)(1,0,1,52)",0.5089681031271734,0.5177179446142521,35984686.09863401,143.7105882695817,9
Prophet,0.6005211693062483,0.7063994261343833,55496784.853845835,129.8532711572287,9
XGBoost-lag8,0.4336109086871147,0.5100556654637429,25511699.324154668,152.0902955646042,9
LSTM,0.47704453607410413,0.5235223940972719,27555879.344952937,155.71546046603964,9
Naive,0.0,0.0,0.0,0.0,10
MA(4),0.0,0.0,0.0,0.0,10
"ARIMA(1,1,1)",0.08297196011234387,0.08298610251838466,8297196.011234386,200.0,10
"SARIMA(1,1,1)(1,0,1,52)",0.07493099456539942,0.07496521648592751,7493099.456539942,200.0,10
Prophet,0.6423128476648595,0.6477548586222772,64231284.76648596,200.0,10
XGBoost-lag8,0.1417635977268219,0.1417635977268219,14176359.77268219,200.0,10
LSTM,0.2144944097704567,0.24456059819944925,21449440.977045674,200.0,10
Naive,0.875,0.9354143466934853,87.5,175.0,11
MA(4),0.3125,0.3535533905932738,9375021.875,49.99999999999999,11
"ARIMA(1,1,1)",0.1621872641230106,0.3851991751534339,13582298.851037055,27.59725245657275,11
"SARIMA(1,1,1)(1,0,1,52)",0.18120645893190845,0.3833849392474197,13432050.966873184,29.559954931176314,11
Prophet,0.2726559921786026,0.4435970707408616,14853599.043284906,36.90059499910423,11
XGBoost-lag8,0.4734566807746887,0.6017636524644097,11175341.566681117,52.9710470979083,11
LSTM,0.8080856723011276,0.9845355437502558,27956582.492641006,84.09593430766893,11
Naive,0.875,0.9354143466934853,87500000.0,175.0,12
MA(4),0.3125,0.3535533905932738,21875009.375,190.0,12
"ARIMA(1,1,1)",0.5011285732968562,0.501525743721684,43751654.019842416,183.5322190426349,12
"SARIMA(1,1,1)(1,0,1,52)",0.5153025051071225,0.5182503375820522,46116294.62381813,181.91048530029184,12
Prophet,0.2752444299221899,0.321613019238446,19193149.873140004,187.49542882064208,12
XGBoost-lag8,0.5864817835390568,0.6623199806246267,51195166.26244299,185.61866393961043,12
LSTM,0.36610702523056216,0.4933807554898673,24110715.023056213,150.0,12
Naive,0.0,0.0,0.0,0.0,13
MA(4),0.25,0.25,25000000.0,200.0,13
"ARIMA(1,1,1)",0.14363637175075028,0.14374211030821868,14363637.175075028,200.0,13
"SARIMA(1,1,1)(1,0,1,52)",0.192634467314268,0.19295163548936856,19263446.731426798,200.0,13
Prophet,0.060389620953295205,0.0752648888309976,6038962.09532952,200.0,13
XGBoost-lag8,0.060484611633000895,0.08059766676990508,6048461.16330009,200.0,13
LSTM,0.004705916817718984,0.013310342774035646,470591.6817718984,25.0,13
Naive,0.5,1.118033988749895,25.0,50.0,14
MA(4),0.625,1.0307764064044151,18750020.833333332,186.15384615384616,14
"ARIMA(1,1,1)",0.716724767685261,1.036397417776215,30727746.154023636,180.65074974252641,14
"SARIMA(1,1,1)(1,0,1,52)",0.5619744660658805,0.7245844968781717,30123925.941623677,166.4325394193899,14
Prophet,0.6076224395064324,0.866318572386436,21336347.32702325,187.58752165906557,14
XGBoost-lag8,0.6274962574243546,1.0166694576400521,21248453.78002462,181.57453221646313,14
LSTM,0.8167873235622808,1.152055354050816,33321738.77707452,197.9013070978739,14
Naive,0.0,0.0,0.0,0.0,15
MA(4),0.25,0.25,25000000.0,200.0,15
"ARIMA(1,1,1)",0.16127433424123738,0.16127528037026867,16127433.424123734,200.0,15
"SARIMA(1,1,1)(1,0,1,52)",0.1986747469550681,0.2067415753616018,19867474.69550681,200.0,15
Prophet,0.0934043127310572,0.10138737187886668,9340431.273105724,200.0,15
XGBoost-lag8,0.15243160398676991,0.1771323214031151,15243160.398676991,200.0,15
LSTM,0.26595576027790035,0.4122532169303071,26595576.02779004,150.0,15
Naive,0.125,0.3535533905932738,12.5,25.0,16
MA(4),0.125,0.3535533905932738,12.5,25.0,16
"ARIMA(1,1,1)",0.2318649401796813,0.3315205384209053,12452319.080847925,193.81102863107373,16
"SARIMA(1,1,1)(1,0,1,52)",0.24730267208013568,0.3347448892511262,14183229.741327308,193.2437609004667,16
Prophet,0.33628879499047093,0.48140447487300897,18312547.25608076,200.0,16
XGBoost-lag8,0.3248091200366616,0.3664440218799859,23341758.840811253,189.40523268071072,16
LSTM,0.3337224203189569,0.4879433770578249,22801579.735183377,118.31456306006838,16
Naive,0.5,0.8660254037844386,37.5,75.0,17
MA(4),0.625,0.7071067811865476,31250021.875,156.66666666666666,17
"ARIMA(1,1,1)",0.6268224122210402,0.7053536799394244,32120833.080763713,155.568806982729,17
"SARIMA(1,1,1)(1,0,1,52)",0.5643344213934978,0.6988228518352323,32924443.738491625,145.684505170848,17
Prophet,0.6043102060560563,0.6636620244552146,38919686.792237945,143.50249476669768,17
XGBoost-lag8,0.5750781856477261,0.7292962102734561,18614789.496556856,172.24708470314118,17
LSTM,0.5579004555381155,0.8187710370805843,9679304.311266366,139.5734133929281,17
Naive,0.125,0.3535533905932738,12.5,25.0,18
MA(4),0.3125,0.3535533905932738,21875009.375,190.0,18
"ARIMA(1,1,1)",0.2667730670862051,0.33688388065037334,16538933.49894606,192.05464416405337,18
"SARIMA(1,1,1)(1,0,1,52)",0.2835417731484284,0.3414063017026348,18521352.51684126,191.20743624716332,18
Prophet,0.590371525654355,0.6187032003255174,54981957.604529746,179.84034083114813,18
XGBoost-lag8,0.26991608552634716,0.3489601639217692,16383262.15617042,193.4279811005164,18
LSTM,0.30168481019920496,0.4106322700348704,17683396.57478046,199.94045870878918,18
Naive,1.0,1.0,100000000.0,200.0,19
MA(4),0.25,0.25,25000000.0,200.0,19
"ARIMA(1,1,1)",0.19029227207292274,0.19029228417998878,19029227.207292274,200.0,19
"SARIMA(1,1,1)(1,0,1,52)",0.18223693935529695,0.1824543763352836,18223693.935529694,200.0,19
Prophet,0.12907942430149733,0.14181102256701852,12907942.430149732,200.0,19
XGBoost-lag8,0.16099757957272232,0.1819980214607782,16099757.957272232,200.0,19
LSTM,0.1749720228040716,0.243015974116283,17497202.28040716,125.0,19
