model,MAE,RMSE,MAPE,sMAPE,topic_id
Prophet,3.669535714027484,4.422608281209483,35701258.617555946,88.72740348680323,5
XGBoost-lag8,4.0783586502075195,4.6901971423410425,94304056.27289647,79.92026660705895,5
LSTM,5.472154179263342,6.518888858157713,136349963.05070153,85.23434031974561,5
Naive,11.25,11.757976016304847,212500171.70329666,105.57194616977226,6
MA(4),4.8125,5.261891294962297,121875067.4107143,71.44213994960263,6
"ARIMA(1,1,1)",7.480303072175334,8.221058470274743,166031164.0853852,87.85574375564428,6
"SARIMA(1,1,1)(1,0,1,52)",7.966867030611783,8.662669005052132,170378258.27526304,90.61019658227181,6
Prophet,3.3323221350548984,4.2579043112476205,28686107.293152217,80.91412911670216,6
XGBoost-lag8,8.963976860046387,9.712183581820717,185201245.51257974,95.1451212506234,6
LSTM,9.654776547118542,10.857299336434385,209575801.15658358,95.27300023998451,6
Naive,2.375,3.2596012026013246,34.64285714285714,47.27106227106227,7
MA(4),2.25,3.082207001484488,33.363095238095234,43.91946917798673,7
"ARIMA(1,1,1)",2.6845607835852556,3.4885853498919066,41.44166788123542,57.08511328020226,7
"SARIMA(1,1,1)(1,0,1,52)",2.6048133256577457,3.4179610463589403,39.81897401357303,54.54395065324652,7
Prophet,4.978418175378523,5.51659065612025,90.0116798178273,166.4373331755463,7
XGBoost-lag8,2.7926449328660965,3.10643759384086,55.82699906258356,65.36026332051257,7
LSTM,1.9251451654415848,2.2538992818359547,38.334819004148066,36.03815009792076,7
Naive,2.625,2.715695122800054,225000031.25,167.5,8
MA(4),0.75,0.7905694150420949,56250010.9375,164.93506493506493,8
"ARIMA(1,1,1)",0.6148105998938245,0.741795464684196,32916535.952364642,179.25296126102157,8
"SARIMA(1,1,1)(1,0,1,52)",0.5433519418789615,0.7817764999886327,20552762.250059336,190.06024230226507,8
Prophet,0.5357264704591425,0.8857351487358545,11948209.037578074,200.0,8
XGBoost-lag8,0.5261718672700226,0.6940592880540544,30915863.56749758,168.92159587665483,8
LSTM,0.6766339280544436,1.0538830100207006,30163417.805444356,150.0,8
Naive,5.0,5.522680508593631,100000290.83333333,104.57875457875457,9
MA(4),2.25,2.462214450449026,46875116.40625,84.3373943543723,9
"ARIMA(1,1,1)",2.214649466478047,2.318108587984377,37075131.06326869,88.21466865015817,9
"SARIMA(1,1,1)(1,0,1,52)",2.2766150589884964,2.365939338114467,37787374.822972365,89.65499758204469,9
Prophet,2.3225624258499886,2.6678865684200974,19720396.585152943,98.48648691884799,9
XGBoost-lag8,2.326579838991165,2.794211336179793,58939480.46147516,88.826260080765,9
LSTM,5.167750537879282,5.658829520727659,103274599.22985837,105.96856276563327,9
Naive,1.75,1.8027756377319946,125000031.25,150.0,10
MA(4),0.875,1.3228756555322954,31250023.4375,161.11111111111111,10
"ARIMA(1,1,1)",0.857628931103299,1.3380762361490233,26868769.05436453,165.1069824407215,10
"SARIMA(1,1,1)(1,0,1,52)",0.8876831896141526,1.308057224720404,35349821.31870071,157.1829084186007,10
Prophet,0.9142985046100726,1.2492344640341344,51421878.807818726,142.72037354335708,10
XGBoost-lag8,0.8035399169311859,1.5319719087687846,3719921.8317720573,200.0,10
LSTM,1.4687279594810212,1.5590932024231583,101262169.58172943,147.7796617333018,10
Naive,4.625,6.274950199005566,59.77182539682539,102.49999999999999,11
MA(4),3.625,4.387482193696061,128.34821428571428,74.94489105742302,11
"ARIMA(1,1,1)",3.883129840008954,4.993997886887774,91.92627062324203,82.4779151642475,11
"SARIMA(1,1,1)(1,0,1,52)",3.820727550934026,4.959775050643529,90.15189401330825,80.68136244554299,11
Prophet,4.329289122921649,5.8763069655843365,66.26464889457664,93.75378521207156,11
XGBoost-lag8,3.9843259155750275,5.60179821402782,59.239796489950216,84.75942766284678,11
LSTM,3.6229097692854735,4.523320841490276,69.40458684000632,77.7947624280284,11
Naive,1.0,1.4142135623730951,42.91666666666667,40.714285714285715,12
MA(4),1.75,2.1937410968480306,59.84374999999999,91.81729026122619,12
"ARIMA(1,1,1)",2.001348206915716,2.404331014628296,73.36974693834306,119.59879709803043,12
"SARIMA(1,1,1)(1,0,1,52)",1.9851293096728706,2.367920414352584,73.23695828849088,118.81664130782765,12
Prophet,2.3578053993741634,2.6819184101015168,94.04139890409276,167.08509501343417,12
XGBoost-lag8,1.9832180514931679,2.415258148595795,71.7063027371963,117.02623609245883,12
LSTM,2.1276471005291224,2.6247431430862633,75.9018189655179,131.40064340347521,12
Naive,3.375,4.886205071423016,25000047.395833336,128.9316239316239,13
MA(4),3.375,4.886205071423016,25000047.395833336,128.9316239316239,13
"ARIMA(1,1,1)",3.690951182890861,5.287008328548117,9045098.384785665,166.41093744164024,13
"SARIMA(1,1,1)(1,0,1,52)",3.6756021008084963,5.2650585083743255,9867845.315357503,164.24925907295201,13
Prophet,3.7246523528912077,5.355639931518635,3977133.689644242,175.71098881997344,13
XGBoost-lag8,3.8200428443960845,5.446711185250954,4683400.041596577,182.20261510504562,13
LSTM,3.7013585924498704,5.277989726032159,18737144.68540743,154.41759756054068,13
Naive,3.0,4.716990566028302,25000043.229166664,119.76495726495726,14
MA(4),3.125,4.8541219597369,18750051.171875,134.0718105423988,14
"ARIMA(1,1,1)",3.272897154560871,5.014970101098859,13525827.569447732,152.2199931484263,14
"SARIMA(1,1,1)(1,0,1,52)",2.942861990181935,4.677664808014288,22682080.361083742,117.65797271474739,14
Prophet,3.4734778732499185,5.363662623923742,1028527.0761023773,182.70510479556026,14
XGBoost-lag8,3.5162337576039135,4.894549220199189,45656480.29961656,145.21474942892164,14
LSTM,3.16147154180759,4.507686930940965,43080936.877248056,129.34628694456097,14
Naive,14.375,19.199609371026277,47.65991200867831,68.21195775398839,15
MA(4),15.5,20.310096011589902,51.76092520737657,77.46614839663408,15
"ARIMA(1,1,1)",15.992952566675323,20.79020611287458,53.75155842541628,81.86487307727947,15
"SARIMA(1,1,1)(1,0,1,52)",15.949246574336136,20.740105440649046,53.571581421535264,81.49258823997786,15
Prophet,21.13939155248022,24.96277566732086,83.91864103113704,146.73820434512555,15
XGBoost-lag8,14.687384724617004,19.340410774862647,49.883139806960344,71.1088844427155,15
LSTM,15.504909714390733,20.174165302887697,52.46155960348975,78.04742528134382,15
Naive,1.875,3.3726843908080104,50.0,100.0,16
MA(4),1.875,3.24037034920393,12500042.734375,176.1038961038961,16
"ARIMA(1,1,1)",1.873377813264116,3.253634171797,11140925.128051365,177.8689984914406,16
"SARIMA(1,1,1)(1,0,1,52)",1.874594808027488,3.2535214844717135,11036898.79913485,178.48899010007855,16
Prophet,1.9146539160492797,3.3480753496628686,3628837.4203733453,198.92477829375866,16
XGBoost-lag8,1.9397693211212754,3.246091095739566,15177400.717996797,188.31961324656785,16
LSTM,1.8608936866003367,3.188124579193371,11797949.24874445,181.29257006386788,16
Naive,3.125,3.6228441865473595,213.75000000000003,75.42748917748918,17
MA(4),2.375,2.9368350311176825,122.65625,67.70957772655566,17
"ARIMA(1,1,1)",2.603074771785504,3.5814954420137433,62.36429109596819,76.4042407993107,17
"SARIMA(1,1,1)(1,0,1,52)",2.595629467588317,3.332975372373954,75.83834508879268,78.16313159700843,17
Prophet,2.9809716750394584,4.039891404403125,60.474574913376536,93.86580667451298,17
XGBoost-lag8,3.2281373124569654,4.236340818237063,103.57729815567534,111.13791726305764,17
LSTM,4.887480799793726,5.39139834118347,330.2238640245697,91.84872193086065,17
Naive,3.25,3.570714214271425,73.00595238095238,117.08333333333334,18
MA(4),2.0625,2.48746859276655,42.38839285714286,56.89955907805806,18
"ARIMA(1,1,1)",3.3598278133552486,3.6714738833598957,75.96168425651453,124.2883971611426,18
"SARIMA(1,1,1)(1,0,1,52)",3.4471323112263903,3.7533863499563576,78.28673515921885,130.23028972849065,18
Prophet,3.144307770508669,3.436984512670884,70.9655427735132,111.69454618295012,18
XGBoost-lag8,3.769842676818371,3.9958273017140344,89.87168432523806,162.86401288438722,18
LSTM,3.7579151753980677,4.0482585048955455,87.31154674891908,155.97949098937897,18
Naive,4.0,5.024937810560445,75.0,150.0,19
MA(4),3.875,4.828301978956992,6250070.560515873,183.48660222088213,19
"ARIMA(1,1,1)",3.8235948412415097,4.748975920286647,8816877.006401401,177.33299993290177,19
"SARIMA(1,1,1)(1,0,1,52)",3.798633031772471,4.719929559358976,9733775.677598746,174.1974600172194,19
Prophet,3.946267443084569,4.950681319387548,2927578.322376852,191.87071620166148,19
XGBoost-lag8,3.094052677974105,4.039222805925695,23213359.88011814,124.53401150910013,19
LSTM,3.802487934593901,4.7616909103691505,21866214.987309538,163.79329470550923,19
